Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Links,IRLP,Notes,Nets,Coordination,Last update,Web links,Affiliate,DMR Enabled,Color Code,Wide Network,Grid,AllStar,Talkgroups,Rocky Mountain Wide,Southern Colorado,EchoLink,On-air,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Commands,D-STAR Enabled,Node,Sources,Central Regional,Northern Colorado Regional,Location Photo,Feed,Eastern Colorado,P25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Mixed-Mode,Local/Cluster,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Colorado,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
449.6,-5,100,WB0TUB,"Centennial, Warren Mountain",CO,OPEN,EI,180.7,NE,yes,08,273,39.5042,-105.128,449.6,444.6,100,,Jefferson,On-Air,,Denver Radio League,,,3345,,,CCARC,yes,DRL Repeaters,,,,,,,,,,690473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,181.1,ESE,yes,08,5369,38.034,-104.489,449.975,444.975,100,100,Pueblo,On-Air,"I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass 
   Repeater Coverage Map",K0JSC,2,"Linkable to  
        145.49000 (WD0EKR) at Canon City, Fremont Peak, CO .
 


Linkable to  
        145.46000 (WB0WDF) at Cripple Creek, CO .
 


Linkable to  
        146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO .
 


Linkable to  
        145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO .
 


Linkable to  
        146.88000 (ND0Q) at Pueblo, Deer Peak, CO .
 


Linkable to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to the  The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",7301,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00.  
RGARC Net: Wed at 19:00.",CCARC,yes,K0JSC dot Com,,,,,DM78SA18,28368,,,,363976,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9375,-25.9,,KI0HC,"Indian Hills, Chief Mtn",CO,OPEN,,181.2,NE,yes,08,17457,39.6,-105.21,927.9375,902.025,,,Jefferson,On-Air,"Wide area,Denver,Colorado Springs, Pueblo, Loveland. I70 East of Denver to Genoa and I25 North to Loveland &amp; South to Aguilar. I76 East to Atwood",,linked to Centennial Cone 927.8375 &amp; Almagre 927.7250,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,136.5,W7BYU,Roosevelt,UT,OPEN,E,181.7,NNW,yes,49,281,40.355,-109.148,146.92,146.32,136.5,,Duchesne,Off-Air,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,E-power.,,,,,UVHFS,yes,,,,,,,,,,,458695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,136.5,W7BAR,"Vernal, Blue Mountain",UT,OPEN,EI,181.8,NNW,yes,49,163,40.3572,-109.147,147.1,147.7,136.5,,Uintah,On-Air,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",""">Borderline ARC","Autopatch, e-power.","Full-time to  
        147.34000 (KG7DSO) at Vernal, Tabby Mountain, UT .",3577,8,,UVHFS,yes,,,,,,,,,,,458414,,,,,,,,,,"IRLP: No access code, bring up your node by it's node no. and bring it down with a 73.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,136.5,W7BYU,Vernal,UT,OPEN,,181.8,NNW,yes,49,182,40.3564,-109.146,449.7,444.7,136.5,,Uintah,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",W7BYU,8,,,,,UVHFS,yes,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,182.1,NE,yes,08,82,39.7525,-105.359,146.985,146.385,100,100,Denver,On-Air,,El Jebel RADOPS,E-power.,,3346,,RADOPS: Sun at 19:00.,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,182.1,NE,yes,08,140,39.7525,-105.359,145.28,144.68,100,,Jefferson,On-Air,Wide area.,,"Closed autopatch, e-power, linked.","Full-time to  
        449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,"PL is usually off, allowing use by older transceivers.",Sun at 19:30. Everyone welcome.,CCARC,yes,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,182.1,NE,yes,08,138,39.7525,-105.359,449.525,444.525,CSQ,,Jefferson,On-Air,,KE0SJ,E-power.,"Full-time to  
        145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,CCARC,yes,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,182.1,NE,yes,08,112,39.7525,-105.358,448.625,443.625,100,100,Jefferson,On-Air,Denver metro area.,Denver Radio Club,E-power.,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,,DRC: Sun at 20:30.,CCARC,yes,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,182.1,NE,yes,08,77,39.7525,-105.359,146.64,146.04,100,,Jefferson,On-Air,"Wide area. 
   Repeater Coverage Map",Denver Radio League,E-power.,,,8,,CCARC,yes,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,182.4,NE,yes,08,9702,39.7658,-105.366,927.8375,902.025,,,Jefferson,On-Air,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,,,The offset is -25.8125,,CCARC,yes,,,,,,,45770,,,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,182.4,NE,yes,08,7165,39.7657,-105.366,446.7875,441.7875,,,Jefferson,On-Air,,Denver Radio Club,,,,,,CCARC,yes,http://www.w0tx.org/,Brandmeister Network,yes,1,,,,,,,,,,,,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,183.4,ESE,yes,08,247,37.7719,-104.456,146.73,146.13,88.5,,Huerfano,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Ham Club,6,,,,,CCARC,yes,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,183.7,NNE,yes,08,15579,40.485,-106.832,147.165,147.765,88.5,123,Routt,On-Air,,Colorado Connection,,Full-time to the  Colorado Connection System .,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,183.7,NNE,yes,08,9770,40.485,-106.832,449.625,444.625,123,123,Routt,On-Air,Local Steamboat Area,"Colorado Connection Repeaters, Inc.",Statewide Linked System,,,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net: Thu at 20:00 (All welcome).  
Statewide ARES Net: Sundays at 20:00.",,yes,http://colcon.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,183.7,NNE,yes,08,237,40.485,-106.831,147.21,147.81,107.2,107.2,Routt,On-Air,,SSARC,"Linked, WX.",,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.17,-1.7,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,184.1,NE,yes,08,10514,39.6734,-105.218,53.17,51.47,107.2,CSQ,Jefferson,On-Air,"I-70,I-76,I-25,I-225",N6LXX,,Full-time to the  N6LXX System .,,,,CCARC,yes,,N6LXX,,,,,29883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,184.1,NE,yes,08,10513,39.6734,-105.218,447.875,442.875,107.2,107.2,Jefferson,On-Air,"I-70,I-76,I-25,I-225",N6LXX,,Full-time to the  N6LXX System .,,,,CCARC,yes,,N6LXX,,,,,29913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,136,39.7772,-105.329,448.85,443.85,88.5,88.5,Jefferson,On-Air,"Denver metro, central front range",Aurora Repeater Assoc,e-power.,,,,ARA: Wed at 20:00.,CCARC,yes,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,265,39.7772,-105.328,449.75,444.75,103.5,103.5,Jefferson,On-Air,,Rocky Mtn Radio League,8,,,,,CCARC,yes,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,86,39.7772,-105.329,224,222.4,103.5,103.5,Jefferson,On-Air,,Rocky Mountain Radio League,8,,,,,CCARC,yes,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,134,39.7772,-105.328,224.74,223.14,88.5,88.5,Jefferson,On-Air,,Aurora Repeater Assoc,e-power,,,,ARA: Wed at 2000.,CCARC,yes,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,133,39.7772,-105.329,147.15,147.75,100,100,Jefferson,On-Air,"Denver metro, central front range",Aurora Repeater Assoc (ARA),e-power,"Linkable to  
        224.74000 (N0POH) at Golden, Guy Hill, CO .",,,ARA: Wed at 20:00.,CCARC,yes,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,184.4,NE,yes,08,71,39.7772,-105.328,145.22,144.62,103.5,103.5,Jefferson,On-Air,Wide area.,Rocky Mtn Radio League,8,,,Talk-Group of $FFFF.,,CCARC,yes,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,184.8,NE,yes,08,201,39.9172,-105.501,224.6,223,100,,Gilpin,,,W0RM,,,,,,CCARC,yes,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,184.9,E,yes,08,17551,39.0485,-104.701,448.95,443.95,,,El Paso,,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,N0PKT,e-power,,,,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,,yes,http://www.k0jsc.com,K0JSC,,,,,,,,,,Unknown,,,,,,,,,,yes,(B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,yes,Open ↑ / Open ↓,,,,yes,1,6.25,yes,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,185.8,SE,yes,08,8086,37.1457,-104.571,446.775,441.775,,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,KE5FYL,"Grants, La Mosca Peak",NM,OPEN,,185.9,S,yes,35,96,35.253,-107.597,444.95,449.95,100,88.5,Cibola,On-Air,Wide area.,Cibola County Amateur Radio Club,,"Full-time to  
        147.18000 (KE5FYL) at Grants, NM .",,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.98,-0.6,141.3,NM5EM,"Grants, Mt Taylor",NM,OPEN,,185.9,S,yes,35,5349,35.2525,-107.597,146.98,146.38,141.3,141.3,Cibola,On-Air,,New Mexico Emergency Management Association Amateur Radio Club,,"Full-time to  
        444.97500 (K5EMO) at Grants, 515 West High Street, NM .",,Located inside the state of NM radio building.,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,W0KU,"Golden, Lookout Mountain",CO,OPEN,I,185.9,NE,yes,08,139,39.733,-105.239,449.625,444.625,141.3,141.3,Jefferson,On-Air,,Rocky Mountain Ham Radio,E-power,,3750,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,186,NE,yes,08,72,39.8875,-105.426,145.31,144.71,88.5,123,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",Colorado Connection,10,Full-time to the  Colorado Connection System .,,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX","Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,186,NE,yes,08,97,39.8875,-105.426,449.225,444.225,141.3,141.3,Gilpin,On-Air,Wide area.,Rocky Mountain Ham Radio (RMHR),Emergency Power,,,"Emcomm Affiliated, Open repeater",,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.9625,-20,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,186,NE,yes,08,3751,39.7305,-105.233,1283.9625,1263.9625,,,Jefferson,On-Air,,Colorado D-Star,,,,,,CCARC,yes,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,yes,W0CDS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.9,0,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,186,NE,yes,08,8222,39.7305,-105.233,1299.9,1299.9,,,Jefferson,On-Air,,Colorado D-Star,,,,,,,yes,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,yes,W0CDS (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,186,NE,yes,08,3739,39.7305,-105.233,145.25,144.65,,,Jefferson,On-Air,,Colorado D-Star,,,,,,CCARC,yes,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,yes,W0CDS (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9625,-5,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,186,NE,yes,08,2769,39.7305,-105.233,446.9625,441.9625,,,Jefferson,On-Air,,Colorado D-Star,,,,,,CCARC,yes,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,yes,W0CDS (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,CC7,N0SZ,"Golden, Lookout Mountain",CO,OPEN,,186.1,NE,yes,08,10939,39.7307,-105.233,145.37,144.77,,,Jefferson,On-Air,,Rocky Mountain Ham Radio,700,,,See the website for programming information. Voice ID is required for data/GPS/text on TG 705,,CCARC,yes,Rocky Mountain Ham Radio,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC7,WA2YZT,"Golden, Lookout",CO,OPEN,,186.1,NE,yes,08,3753,39.7305,-105.232,446.8375,441.8375,,,Jefferson,On-Air,,WA2YZT,200,Full-time to the  Colorado TRBO System .,,See website for more info on CC/TS/TG programming.  www.rmham.org,,CCARC,yes,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.825,5,131.8,KB5ZQE,"Santa Fe, Tesuque Peak",NM,OPEN,,186.3,SE,yes,35,155,35.785,-105.781,442.825,447.825,131.8,,Santa Fe,On-Air,,Santa Fe ARC,Autopatch.,"Full-time to  
        146.82000 (W5SF) at Santa Fe,  Tesuque Peak, NM .",,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,141.3,NM5EM,"Santa Fe, Tesuque Peak",NM,OPEN,,186.3,SE,yes,35,15631,35.7853,-105.782,147.02,147.62,141.3,,Santa Fe,On-Air,,NMEMA ARC,,,,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,162.2,W5SF,"Santa Fe,  Tesuque Peak",NM,OPEN,,186.3,SE,yes,35,153,35.785,-105.781,146.82,146.22,162.2,,Santa Fe,On-Air,Wide area.,Santa Fe ARC,"Autopatch, e-power.","Full-time to  
        442.82500 (KB5ZQE) at Santa Fe, Tesuque Peak, NM .",,,,NMFCC,yes,SFARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,186.5,E,yes,08,13790,38.933,-104.609,447.2,442.2,,,El Paso,Testing,"Falcon, Black Forest, Peyton Areas",GGARC,,,,,,,yes,,Garden of the Gods Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,K5URR,"Grants,  Mt Taylor",NM,OPEN,,186.8,S,yes,35,97,35.2386,-107.608,146.94,146.34,100,,Cibola,On-Air,Wide area.,Upper Rio FM Society,11,,,,,,yes,http://www.urfmsi.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,,Santa Fe,NM,OPEN,,186.9,SE,yes,35,17323,35.687,-105.938,145.19,144.59,162.2,,Bernalillo,On-Air,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.09,-1.7,107.2,W0TX,"Lakewood, Green Mountain",CO,OPEN,,186.9,NE,yes,08,105,39.7008,-105.178,53.09,51.39,107.2,,Jefferson,On-Air,Metro Denver area.,Denver Radio Club,E-power.,,,,,CCARC,yes,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,,W5SF,Santa Fe,NM,OPEN,,186.9,SE,yes,35,13769,35.687,-105.938,145.21,144.61,,,Santa Fe,On-Air,Local Santa Fe,W5SF,,,,Soon to move to a better location.,,,yes,,Santa Fe Amateur Radio Club,,,,,,,,,,,,,,,,,,,,yes,W5SF (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.575,5,,W5SF,Santa Fe,NM,OPEN,,186.9,SE,yes,35,13768,35.687,-105.938,444.575,449.575,,,Santa Fe,On-Air,Local Santa Fe,W5SF,,,,Soon to move to a better location,,,yes,,Santa Fe Amateur Radio CLub,,,,,,,,,,,,,,,,,,,,yes,W5SF (B) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.275,-5,146.2,K9GAJ,Santa Fe,NM,OPEN,I,187.3,SSE,yes,35,10216,35.651,-105.992,449.275,444.275,146.2,,Santa Fe,On-Air,,Fred Homuth,,,3939,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,187.6,NE,yes,08,85,39.6822,-105.143,147.33,147.93,100,,Jefferson,On-Air,Metro Denver and the foothills.,Denver Radio Club,E-power.,,,Not recommeded to use tone squelch on this repeater.,SATERN: Thu at 19:30.,CCARC,yes,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.38,-1.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,187.6,NE,yes,08,267,39.6822,-105.143,224.38,222.78,100,100,Jefferson,On-Air,,Denver Radio Club,,,,,,CCARC,yes,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,100,W0TX,"Lakewood, Green Mtn",CO,OPEN,,187.6,NE,yes,08,8215,39.6822,-105.143,449.775,444.775,100,100,Jefferson,On-Air,Metro Denver,Denver Radio Club,,,,,,CCARC,yes,Denver Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.775,-5,100,KF5SGT,Santa Fe,NM,OPEN,I,187.7,SSE,yes,35,13566,35.648,-105.985,447.775,442.775,100,,Santa Fe,On-Air,Santa Fe,,,,7326,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,187.7,NE,yes,08,143,39.7556,-105.221,448.125,443.125,107.2,,Jefferson,On-Air,,Denver PD EEB,,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,187.7,NE,yes,08,7170,39.7555,-105.221,927.7875,902.7875,156.7,,Jefferson,On-Air,Golden and Denver.,N0PYY,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Cimarron,NM,OPEN,A,187.7,SE,yes,35,16113,36.51,-104.91,145.21,144.61,110.9,110.9,Colfax,On-Air,,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,,,,NMFCC,yes,,,,,,,46298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,187.7,NE,yes,08,137,39.7556,-105.221,448.975,443.975,123,,Jefferson,On-Air,Wide area.,FRG,Linkable VHF/UHF Remote Base,,,,,CCARC,yes,,,,,,,42845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,162.2,W5SF,"Santa Fe, St Vincent Hospital",NM,OPEN,,188.3,SE,yes,35,154,35.6593,-105.945,147.2,147.8,162.2,,Santa Fe,On-Air,,Santa Fe ARC,E-power. Full time link to Tesuque Peak.,,,,,NMFCC,yes,SFARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,189,SE,yes,08,8180,37.1695,-104.501,147.375,147.975,100,100,Las Animas,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
